fakeid,fakeid0,female0,famid0,year0,age0,eduyrs0,famsize0,kfamincly0,tlabincly0,klabincly0,knlabincly0,wage_inc0,hrs_house0,hrs_workly0,race0,college0,employdB0,fulltimely0,lowincly0,fakeid1,female1,famid1,year1,age1,eduyrs1,famsize1,kfamincly1,tlabincly1,klabincly1,knlabincly1,wage_inc1,hrs_house1,hrs_workly1,race1,college1,employdB1,fulltimely1,lowincly1
8795,8795,Male,2205,2017,34,17,2,221.19749,219.785,190.97,27.163286,79.570831,5,46.153847,White,Yes,1,Full-time (1750+ hours),0,8795,Female,2205,2017,33,17,2,221.19749,219.785,28.815001,27.163286,69.26683,6,8,White,No,0,Part-time (50-1749 hours),0
8796,8796,Male,2205,2019,52,14,5,206.496,189,135,336.46158,47.202801,3,55,White,Yes,1,Full-time (1750+ hours),0,8796,Female,2205,2019,50,14,5,206.496,189,54.000004,336.46158,30.857143,4,33.653847,White,Yes,1,Full-time (1750+ hours),0
8800,8800,Male,2206,2019,43,16,3,224.6508,224.64001,192.24001,.20746085,73.82489,10,50.076923,White,Yes,1,Full-time (1750+ hours),0,8800,Female,2206,2019,41,16,3,224.6508,224.64001,32.400002,.20746085,24.582703,10,25.346153,White,Yes,1,Part-time (50-1749 hours),0
8803,8803,Male,2207,2021,40,17,5,150.14999,149.10001,78.75,20.192074,24.03846,10,63,White,Yes,1,Full-time (1750+ hours),0,8803,Female,2207,2021,38,17,5,150.14999,149.10001,70.349998,20.192074,34.216923,10,39.53846,White,Yes,1,Full-time (1750+ hours),0
8808,8808,Male,2208,2023,44,16,2,115,115,69,0,23.793104,3,55.76923,White,No,1,Full-time (1750+ hours),0,8808,Female,2208,2023,45,14,2,115,115,46,0,18.4,4,48.076923,White,No,1,Full-time (1750+ hours),0
8809,8809,Male,2208,2021,45,17,2,94.079994,80.849991,17.849998,254.42314,8.5817308,12,40,White,Yes,1,Full-time (1750+ hours),0,8809,Female,2208,2021,44,17,2,94.079994,80.849991,62.999996,254.42314,26.923077,14,45,White,Yes,1,Full-time (1750+ hours),0
8817,8817,Male,2210,2017,51,9,5,44.284698,40.894699,9.2546997,65.192299,11.865,10,15,White,Unknown,1,Part-time (50-1749 hours),0,8817,Female,2210,2017,49,12,5,44.284698,40.894699,31.639999,65.192299,21.76066,20,27.961538,White,Unknown,1,Part-time (50-1749 hours),0
8821,8821,Male,2211,2019,51,4,5,43.848003,43.848003,42.120003,0,14.727273,4,55,Other,Unknown,1,Full-time (1750+ hours),0,8821,Female,2211,2019,50,6,5,43.848003,43.848003,1.728,0,11.52,40,2.8846154,Other,Unknown,0,Part-time (50-1749 hours),0
8823,8823,Male,2212,2017,37,16,3,128.0403,92.660004,58.759998,680.39026,25.614647,20,44.115383,White,Yes,1,Full-time (1750+ hours),0,8823,Female,2212,2017,33,12,3,128.0403,92.660004,33.900002,680.39026,22.156862,20,29.423077,White,No,1,Part-time (50-1749 hours),0
8835,8835,Male,2215,2021,44,17,4,187.42499,164.84999,90.299995,434.13455,44.791664,7,38.76923,White,Yes,1,Full-time (1750+ hours),0,8835,Female,2215,2021,45,17,4,187.42499,164.84999,74.549995,434.13455,31.858973,8,45,White,Yes,1,Full-time (1750+ hours),0
8840,8840,Male,2216,2017,27,16,2,49.154999,49.154999,22.6,0,11.277445,8,38.53846,White,Yes,1,Full-time (1750+ hours),0,8840,Female,2216,2017,25,16,2,49.154999,49.154999,26.555,0,13.152551,10,38.826923,White,Yes,1,Full-time (1750+ hours),0
8841,8841,Male,2216,2019,59,12,2,26.262362,25.614361,3.1503601,12.461553,1.3463078,10,45,Other,Unknown,1,Full-time (1750+ hours),0,8841,Female,2216,2019,56,2,2,26.262362,25.614361,22.464001,12.461553,54.000004,30,8,Other,Unknown,1,Part-time (50-1749 hours),0
8842,8842,Male,2216,2023,45,12,5,110.4,64.400002,36.799999,884.61536,20,2,35.384617,Black,No,1,Full-time (1750+ hours),0,8842,Female,2216,2023,44,12,5,110.4,64.400002,27.6,884.61536,14.495798,1,36.615383,Black,No,1,Full-time (1750+ hours),0
8851,8851,Male,2219,2017,40,14,4,137.12663,114.13,93.790001,442.24283,40.884918,10,44.115383,White,Yes,1,Full-time (1750+ hours),0,8851,Female,2219,2017,38,12,4,137.12663,114.13,20.34,442.24283,10.894483,5,35.903847,White,No,1,Full-time (1750+ hours),0
8852,8852,Male,2219,2023,40,17,4,210.41228,205.34308,121.44276,97.484589,61.708721,7,37.846153,White,Yes,1,Full-time (1750+ hours),0,8852,Female,2219,2023,40,17,4,210.41228,205.34308,83.900322,97.484589,46.819374,5,34.46154,White,Yes,1,Full-time (1750+ hours),0
8853,8853,Male,2219,2019,56,16,3,166.57704,162,129.60001,88.020035,42.352943,4,58.846153,White,Yes,1,Full-time (1750+ hours),0,8853,Female,2219,2019,56,17,3,166.57704,162,32.400002,88.020035,21.176472,8,29.423077,White,Yes,1,Part-time (50-1749 hours),0
8857,8857,Male,2220,2023,50,13,2,266.81839,266.79999,189.52,.35388654,74.909096,4,48.653847,White,No,1,Full-time (1750+ hours),0,8857,Female,2220,2023,48,12,2,266.81839,266.79999,77.279999,.35388654,30.211103,10,49.192307,White,No,1,Full-time (1750+ hours),0
8859,8859,Male,2221,2023,63,13,2,117.47572,95.335922,45.409359,425.76541,20.092638,5,43.46154,White,No,0,Full-time (1750+ hours),0,8859,Female,2221,2023,69,12,2,117.47572,95.335922,49.926559,425.76541,21.61323,30,44.423077,White,No,0,Full-time (1750+ hours),0
8875,8875,Male,2225,2021,35,16,2,170.09999,143.84999,96.599998,504.80768,46.442307,5,40,White,Yes,1,Full-time (1750+ hours),0,8875,Female,2225,2021,32,16,2,170.09999,143.84999,47.249996,504.80768,22.716345,8,40,White,Yes,1,Full-time (1750+ hours),0
8885,8885,Male,2227,2017,51,12,2,82.489998,37.290001,0,869.23071,0,10,36.615383,White,No,1,Full-time (1750+ hours),0,8885,Female,2227,2017,58,12,2,82.489998,37.290001,37.290001,869.23071,19.421875,10,36.923077,White,No,1,Full-time (1750+ hours),0
8889,8889,Male,2228,2023,28,15,2,128.11,128.11,46,0,23.662552,10,37.384617,White,No,1,Full-time (1750+ hours),0,8889,Female,2228,2023,28,17,2,128.11,128.11,82.110001,0,41.892857,10,37.692307,Other,No,1,Full-time (1750+ hours),0
8895,8895,Male,2230,2021,59,17,2,286.68777,286.64999,236.24998,.72655308,859.09088,5,5.2884617,White,Yes,1,Part-time (50-1749 hours),0,8895,Female,2230,2021,62,17,2,286.68777,286.64999,50.399998,.72655308,25.313911,20,38.28846,White,Yes,1,Full-time (1750+ hours),0
8897,8897,Male,2230,2017,40,17,4,25.99,22.599998,21.469999,65.192329,21.469999,2,19.23077,White,Unknown,1,Part-time (50-1749 hours),1,8897,Female,2230,2017,37,16,4,25.99,22.599998,1.13,65.192329,5.3809524,20,4.0384617,White,Unknown,0,Part-time (50-1749 hours),1
8900,8900,Male,2231,2017,30,17,2,122.04226,122.04,115.26,.043428861,47.825726,20,46.346153,Other,Yes,1,Full-time (1750+ hours),0,8900,Female,2231,2017,27,17,2,122.04226,122.04,6.7799997,.043428861,14.73913,20,8.8461542,White,Yes,1,Part-time (50-1749 hours),0
8906,8906,Male,2232,2017,58,6,3,31.421909,31.30891,28.25,2.1730571,15.026596,10,36.153847,White,Unknown,1,Full-time (1750+ hours),0,8906,Female,2232,2017,54,16,3,31.421909,31.30891,3.0589099,2.1730571,20.392733,21,2.8846154,White,Unknown,0,Part-time (50-1749 hours),0
8909,8909,Male,2233,2021,51,17,2,174.93629,132.29999,106.05,819.92896,51.985291,2,39.23077,White,Yes,1,Full-time (1750+ hours),0,8909,Female,2233,2021,59,17,2,174.93629,132.29999,26.249998,819.92896,50.480766,20,10,White,Yes,1,Part-time (50-1749 hours),0
8910,8910,Male,2233,2017,56,4,6,41.471001,41.471001,22.261,0,10.550237,6,40.576923,White,Unknown,1,Full-time (1750+ hours),0,8910,Female,2233,2017,59,12,6,41.471001,41.471001,19.209999,0,9.2355766,8,40,White,Unknown,0,Full-time (1750+ hours),0
8912,8912,Male,2234,2023,47,14,5,114.08,108.56,64.400002,106.15393,40.049751,18,30.923077,White,No,1,Part-time (50-1749 hours),0,8912,Female,2234,2023,34,16,5,114.08,108.56,44.16,106.15393,25.034014,20,33.923077,White,Yes,1,Full-time (1750+ hours),0
8914,8914,Male,2234,2021,60,14,2,144.05579,112.19879,63.451496,612.63452,26.438124,6,46.153847,Black,No,1,Full-time (1750+ hours),0,8914,Female,2234,2021,49,16,2,144.05579,112.19879,48.747299,612.63452,25.846924,12,36.26923,Black,Yes,1,Full-time (1750+ hours),0
8922,8922,Male,2236,2019,61,12,2,65.880005,65.880005,33.48,0,13.950001,7,46.153847,Black,No,1,Full-time (1750+ hours),0,8922,Female,2236,2019,57,14,2,65.880005,65.880005,32.400002,0,16.200001,15,38.46154,Black,No,1,Full-time (1750+ hours),0
8923,8923,Male,2237,2019,32,16,2,125.38801,123.12001,54.000004,43.615341,26.679844,4,38.923077,White,Yes,1,Full-time (1750+ hours),0,8923,Female,2237,2019,29,16,2,125.38801,123.12001,69.120003,43.615341,22.325583,7,59.53846,White,Yes,1,Full-time (1750+ hours),0
8930,8930,Male,2238,2023,39,12,2,117.85201,117.76,58.880001,1.7692859,19.626667,2,57.692307,Black,No,1,Full-time (1750+ hours),0,8930,Female,2238,2023,42,16,2,117.85201,117.76,58.880001,1.7692859,21.210375,3,53.384617,Black,Yes,1,Full-time (1750+ hours),0
8931,8931,Male,2239,2023,37,13,5,81.971085,65.871078,65.871078,309.61551,29.698414,6,42.653847,White,No,1,Full-time (1750+ hours),0,8931,Female,2239,2023,32,12,5,81.971085,65.871078,0,309.61551,0,12,19.23077,White,No,0,Part-time (50-1749 hours),0
8941,8941,Male,2241,2023,37,17,2,118.68,118.68001,78.200005,-.00014671913,25.064102,10,60,White,No,1,Full-time (1750+ hours),0,8941,Female,2241,2023,33,16,2,118.68,118.68001,40.48,-.00014671913,19.461538,25,40,White,Yes,1,Full-time (1750+ hours),0
8942,8942,Male,2241,2017,27,12,5,55.369999,55.369999,2.26,0,20.178572,20,2.1538463,Other,Unknown,1,Part-time (50-1749 hours),0,8942,Female,2241,2017,30,16,5,55.369999,55.369999,53.110001,0,32.946651,20,31,Other,Yes,1,Part-time (50-1749 hours),0
8944,8944,Male,2242,2023,39,17,2,168.36,168.36,84.639999,0,43.719009,3,37.23077,White,No,1,Full-time (1750+ hours),0,8944,Female,2242,2023,50,14,2,168.36,168.36,83.720001,0,55.078949,3,29.23077,White,No,1,Part-time (50-1749 hours),0
8951,8951,Male,2244,2017,57,12,2,122.718,122.718,90.400002,0,34.76923,10,50,Black,No,1,Full-time (1750+ hours),0,8951,Female,2244,2017,59,16,2,122.718,122.718,32.318001,0,16.030754,15,38.76923,Black,Yes,1,Full-time (1750+ hours),0
8956,8956,Male,2245,2019,31,12,4,153.36,153.36002,79.920006,-.00029343826,25.615385,10,60,Black,No,1,Full-time (1750+ hours),0,8956,Female,2245,2019,31,12,4,153.36,153.36002,73.440002,-.00029343826,35.307693,20,40,Black,Unknown,1,Full-time (1750+ hours),0
8966,8966,Male,2248,2021,34,16,2,138.62099,138.59999,44.099998,.40377104,16.961538,2,50,Black,Yes,1,Full-time (1750+ hours),0,8966,Female,2248,2021,33,17,2,138.62099,138.59999,94.499992,.40377104,40.384613,6,45,Unknown,Yes,1,Full-time (1750+ hours),0
8967,8967,Male,2248,2019,49,16,3,340.30801,340.20001,145.8,2.076956,71.470589,8,39.23077,White,Yes,1,Full-time (1750+ hours),0,8967,Female,2248,2019,45,16,3,340.30801,340.20001,194.40001,2.076956,93.46154,4,40,White,Yes,1,Full-time (1750+ hours),0
8972,8972,Male,2249,2019,46,17,4,215.02802,214.92,189,2.0772493,97.72493,5,37.192307,White,Yes,1,Full-time (1750+ hours),0,8972,Female,2249,2019,43,17,4,215.02802,214.92,25.920002,2.0772493,25.411766,10,19.615385,White,Yes,1,Part-time (50-1749 hours),0
8994,8994,Male,2255,2021,48,12,4,103.27799,84,68.25,370.73062,40.241745,6,32.615383,White,No,1,Part-time (50-1749 hours),0,8994,Female,2255,2021,43,11,4,103.27799,84,15.749999,370.73062,24.45652,12,12.384615,White,No,1,Part-time (50-1749 hours),0
8997,8997,Male,2256,2021,59,12,3,93.676796,86.099998,44.099998,145.70764,18.03681,5,47.01923,White,No,1,Full-time (1750+ hours),0,8997,Female,2256,2021,59,12,3,93.676796,86.099998,42,145.70764,16.522423,21,48.884617,White,No,1,Full-time (1750+ hours),0
9001,9001,Male,2257,2021,56,16,3,197.211,190.57498,118.64999,127.61571,68.70295,3,33.21154,White,Yes,1,Part-time (50-1749 hours),0,9001,Female,2257,2021,56,16,3,197.211,190.57498,71.924995,127.61571,37.22826,12,37.153847,White,Yes,1,Full-time (1750+ hours),0
9003,9003,Male,2257,2023,55,12,3,102.534,95.68,47.84,131.80777,23,4,40,White,No,1,Full-time (1750+ hours),0,9003,Female,2257,2023,50,17,3,102.534,95.68,47.84,131.80777,23,8,40,White,Yes,1,Full-time (1750+ hours),0
9006,9006,Male,2258,2023,76,12,2,74.041603,33.1936,7.3600001,785.53851,5.7725492,30,24.51923,White,Unknown,1,Part-time (50-1749 hours),0,9006,Female,2258,2023,74,12,2,74.041603,33.1936,25.833601,785.53851,21.105883,4,23.538462,White,Unknown,1,Part-time (50-1749 hours),0
9009,9009,Male,2259,2017,48,12,3,147.12599,146.89999,84.75,4.3461142,35.3125,4,46.153847,White,No,1,Full-time (1750+ hours),0,9009,Female,2259,2017,47,12,3,147.12599,146.89999,62.150002,4.3461142,31.075001,8,38.46154,White,Unknown,1,Full-time (1750+ hours),0
9015,9015,Male,2260,2021,49,16,4,178.7625,173.25,31.499998,106.00956,10.570469,4,57.307693,White,Yes,1,Full-time (1750+ hours),0,9015,Female,2260,2021,44,17,4,178.7625,173.25,141.75,106.00956,57.38866,5,47.5,White,No,1,Full-time (1750+ hours),0
9017,9017,Male,2261,2023,44,13,4,91.91996,78.671959,60.271961,254.76926,25.113317,1,46.153847,White,No,1,Full-time (1750+ hours),0,9017,Female,2261,2023,44,14,4,91.91996,78.671959,18.4,254.76926,11.528822,6,30.692308,White,No,1,Part-time (50-1749 hours),0
9018,9018,Male,2261,2021,39,17,3,124.95,88.199997,44.099998,706.73077,28.26923,10,30,White,Yes,1,Part-time (50-1749 hours),0,9018,Female,2261,2021,45,12,3,124.95,88.199997,44.099998,706.73077,28.26923,10,30,White,No,1,Part-time (50-1749 hours),0
9033,9033,Male,2265,2019,30,16,2,197.10001,196.56,115.56001,10.38478,47.167347,2,47.115383,White,Yes,1,Full-time (1750+ hours),0,9033,Female,2265,2019,29,16,2,197.10001,196.56,81,10.38478,36,4,43.26923,White,Yes,1,Full-time (1750+ hours),0
9039,9039,Male,2266,2017,43,12,3,102.2876,81.134003,42.714001,406.7999,17.857023,12,46,White,Unknown,1,Full-time (1750+ hours),0,9039,Female,2266,2017,40,12,3,102.2876,81.134003,38.419998,406.7999,18.833334,20,39.23077,White,Unknown,1,Full-time (1750+ hours),0
9044,9044,Male,2267,2017,35,13,3,44.1604,41.809998,29.379999,45.200054,14.69,7,38.46154,Black,No,1,Full-time (1750+ hours),0,9044,Female,2267,2017,31,12,3,44.1604,41.809998,12.43,45.200054,7.6070991,14,31.423077,Black,Unknown,1,Part-time (50-1749 hours),0
9045,9045,Male,2268,2023,36,16,4,796.375,772.79999,736,453.36563,368,3,38.46154,White,Yes,1,Full-time (1750+ hours),0,9045,Female,2268,2023,35,17,4,796.375,772.79999,36.799999,453.36563,35.384617,12,20,White,Yes,0,Part-time (50-1749 hours),0
9046,9046,Male,2268,2019,37,12,2,86.724007,86.723999,43.524002,.00014671913,16.149908,10,51.826923,White,No,1,Full-time (1750+ hours),0,9046,Female,2268,2019,39,12,2,86.724007,86.723999,43.200001,.00014671913,25.637983,21,32.403847,White,No,1,Part-time (50-1749 hours),0
9047,9047,Male,2268,2021,39,17,4,192.14999,192.14999,180.59999,0,94.062492,8,36.923077,Other,Yes,1,Full-time (1750+ hours),0,9047,Female,2268,2021,42,17,4,192.14999,192.14999,11.549999,0,13.749999,8,16.153847,Other,Yes,1,Part-time (50-1749 hours),0
9058,9058,Male,2271,2019,41,16,4,140.40001,141.48001,75.600006,-20.769266,48.46154,7,30,White,Yes,1,Part-time (50-1749 hours),0,9058,Female,2271,2019,36,16,4,140.40001,141.48001,65.880005,-20.769266,34.3125,8,36.923077,White,Yes,1,Full-time (1750+ hours),0
9066,9066,Male,2273,2021,26,16,2,107.63129,71.588997,61.424995,693.12109,14.765624,3,80,Black,Yes,1,Full-time (1750+ hours),0,9066,Female,2273,2021,29,13,2,107.63129,71.588997,10.164,693.12109,4.886538,16,40,Black,No,1,Full-time (1750+ hours),0
9081,9081,Male,2277,2019,44,14,2,109.1016,109.08,77.760002,.41536185,25.411766,6,58.846153,White,No,1,Full-time (1750+ hours),0,9081,Female,2277,2019,42,16,2,109.1016,109.08,31.320002,.41536185,15.352942,8,39.23077,White,Yes,1,Full-time (1750+ hours),0
9104,9104,Male,2283,2023,39,16,2,76.543999,123.28,75.440002,-898.76923,37.569721,10,38.615383,White,Yes,1,Full-time (1750+ hours),0,9104,Female,2283,2023,31,17,2,76.543999,123.28,47.84,-898.76923,20.763889,12,44.307693,White,Yes,1,Full-time (1750+ hours),0
9108,9108,Male,2284,2023,48,17,6,190.62401,185.84,124.2,92.000229,62.100002,15,38.46154,White,Yes,1,Full-time (1750+ hours),0,9108,Female,2284,2023,46,16,6,190.62401,185.84,61.639999,92.000229,30.82,10,38.46154,White,Yes,1,Full-time (1750+ hours),0
9113,9113,Male,2285,2017,40,13,4,90.513,90.400002,56.5,2.1730571,28.25,3,38.46154,Black,No,1,Full-time (1750+ hours),0,9113,Female,2285,2017,39,14,4,90.513,90.400002,33.900002,2.1730571,16.298077,4,40,Black,Yes,1,Full-time (1750+ hours),0
9118,9118,Male,2286,2021,27,12,2,105.1113,102.375,34.125,52.621109,15.682445,2,41.846153,Black,Unknown,1,Full-time (1750+ hours),0,9118,Female,2286,2021,27,17,2,105.1113,102.375,68.25,52.621109,43.749996,2,30,White,Yes,1,Part-time (50-1749 hours),0
9133,9133,Male,2290,2017,28,16,2,103.96,103.95999,39.549999,.00014671913,16.901709,10,45,White,Yes,1,Full-time (1750+ hours),0,9133,Female,2290,2017,28,16,2,103.96,103.95999,64.409996,.00014671913,27.52564,12,45,White,Yes,1,Full-time (1750+ hours),0
9136,9136,Male,2291,2017,59,15,2,293.80679,293.79999,135.60001,.13087346,156.22119,15,16.692308,White,No,0,Part-time (50-1749 hours),0,9136,Female,2291,2017,60,13,2,293.80679,293.79999,158.2,.13087346,77.549019,15,39.23077,White,No,1,Full-time (1750+ hours),0
9137,9137,Male,2291,2019,48,12,4,180.80713,144.15842,83.678406,704.7829,36.318752,8,44.307693,White,No,1,Full-time (1750+ hours),0,9137,Female,2291,2019,49,14,4,180.80713,144.15842,60.480003,704.7829,30.240002,15,38.46154,White,No,1,Full-time (1750+ hours),0
9138,9138,Male,2291,2023,36,12,4,71.428802,71.244797,34.444801,3.5385718,17.085714,2,38.76923,White,Unknown,1,Full-time (1750+ hours),0,9138,Female,2291,2023,33,12,4,71.428802,71.244797,36.799999,3.5385718,18.039215,20,39.23077,White,No,1,Full-time (1750+ hours),0
9139,9139,Male,2291,2021,29,17,2,152.25,152.25,84,0,24.489796,7,65.96154,White,Yes,1,Full-time (1750+ hours),0,9139,Female,2291,2021,29,17,2,152.25,152.25,68.25,0,26.249998,6,50,White,Unknown,1,Full-time (1750+ hours),0
9142,9142,Male,2292,2017,47,13,2,192.10001,192.10001,124.3,0,45.200001,2,52.884617,White,No,1,Full-time (1750+ hours),0,9142,Female,2292,2017,40,15,2,192.10001,192.10001,67.800003,0,30.133333,10,43.26923,White,Yes,1,Full-time (1750+ hours),0
9156,9156,Male,2296,2023,50,13,5,116.5456,114.816,57.408001,33.26152,21.043989,10,52.46154,White,No,1,Full-time (1750+ hours),0,9156,Female,2296,2023,42,17,5,116.5456,114.816,57.408001,33.26152,24.501921,10,45.057693,White,Yes,1,Full-time (1750+ hours),0
9160,9160,Male,2297,2023,50,12,3,154.10001,153.64,87.400002,8.846283,26.892307,1,62.5,White,Unknown,1,Full-time (1750+ hours),0,9160,Female,2297,2023,46,12,3,154.10001,153.64,66.239998,8.846283,40.964748,25,31.096153,White,No,1,Part-time (50-1749 hours),0
9161,9161,Male,2297,2017,31,17,2,197.75,189.84,146.89999,152.11545,115.21568,3,24.51923,White,Yes,1,Part-time (50-1749 hours),0,9161,Female,2297,2017,29,16,2,197.75,189.84,42.939999,152.11545,21.469999,5,38.46154,White,Yes,1,Full-time (1750+ hours),0
9167,9167,Male,2299,2019,66,14,2,56.160004,17.280001,6.4800005,747.69238,27.000002,4,4.6153846,White,No,1,Part-time (50-1749 hours),0,9167,Female,2299,2019,67,15,2,56.160004,17.280001,10.8,747.69238,6.666667,8,31.153847,White,No,0,Part-time (50-1749 hours),0
9170,9170,Male,2299,2021,61,12,3,91.307999,80.209496,52.499996,213.43275,26.249998,6,38.46154,Black,No,1,Full-time (1750+ hours),0,9170,Female,2299,2021,56,13,3,91.307999,80.209496,27.709499,213.43275,13.85475,7,38.46154,Other,Yes,1,Full-time (1750+ hours),0
9171,9171,Male,2300,2021,33,12,7,83.253448,74.025002,68.25,177.47014,33.787128,7,38.846153,White,No,1,Full-time (1750+ hours),0,9171,Female,2300,2021,31,12,7,83.253448,74.025002,5.7749996,177.47014,10.096153,40,11,White,No,0,Part-time (50-1749 hours),0
9179,9179,Male,2302,2017,31,16,3,101.022,101.022,45.200001,0,22.332016,7,38.923077,White,Yes,1,Full-time (1750+ hours),0,9179,Female,2302,2017,31,17,3,101.022,101.022,55.821999,0,27.150778,15,39.53846,White,No,1,Full-time (1750+ hours),0
9183,9183,Male,2303,2017,59,16,3,204.58537,192.49437,118.7404,232.5193,49.537086,5,46.096153,White,Yes,1,Full-time (1750+ hours),0,9183,Female,2303,2017,56,17,3,204.58537,192.49437,73.753967,232.5193,48.205208,14,29.423077,White,Yes,1,Part-time (50-1749 hours),0
9185,9185,Male,2303,2023,57,17,4,127.63436,108.8176,78.200005,361.86072,23.406166,5,64.25,White,Yes,1,Full-time (1750+ hours),0,9185,Female,2303,2023,50,14,4,127.63436,108.8176,30.617601,361.86072,20.534943,18,28.673077,White,Yes,1,Part-time (50-1749 hours),0
9192,9192,Male,2305,2023,40,12,3,225.76801,225.40001,92,7.0768504,41.144901,2,43,Other,No,1,Full-time (1750+ hours),0,9192,Female,2305,2023,39,16,3,225.76801,225.40001,133.40001,7.0768504,66.766769,7,38.423077,Other,Yes,1,Full-time (1750+ hours),0
9196,9196,Male,2306,2021,34,12,2,96.599998,96.599991,62.999996,.00014671913,30.523254,6,39.692307,White,Unknown,1,Full-time (1750+ hours),0,9196,Female,2306,2021,33,13,2,96.599998,96.599991,33.599998,.00014671913,16.470587,6,39.23077,Other,No,1,Full-time (1750+ hours),0
9206,9206,Male,2309,2017,26,12,3,24.295,24.295,22.6,0,14.543115,2,29.884615,White,Unknown,1,Part-time (50-1749 hours),0,9206,Female,2309,2017,21,12,3,24.295,24.295,1.6949999,0,5.6500001,6,5.7692308,White,No,0,Part-time (50-1749 hours),0
9211,9211,Male,2310,2023,45,12,5,134.32001,112.24,46,424.61557,29.187819,10,30.307692,White,No,1,Part-time (50-1749 hours),0,9211,Female,2310,2023,44,12,5,134.32001,112.24,66.239998,424.61557,43.125,10,29.538462,White,No,1,Part-time (50-1749 hours),0
9214,9214,Male,2311,2021,30,16,2,84.042,84,42,.80768877,21.694214,6,37.23077,White,Yes,1,Full-time (1750+ hours),0,9214,Female,2311,2021,25,17,2,84.042,84,42,.80768877,22.875816,12,35.307693,White,Yes,1,Full-time (1750+ hours),0
9219,9219,Male,2312,2019,64,16,3,94.014,82.080002,39.960003,229.49997,15.548638,4,49.423077,Other,Yes,1,Full-time (1750+ hours),0,9219,Female,2312,2019,61,16,3,94.014,82.080002,42.120003,229.49997,30.000002,10,27,Other,Yes,1,Part-time (50-1749 hours),0
